Period,GDP,Simple Growth Rate %,Y-o-Y Change %,Annual % Rate,CPI Y-o-Y change,Unemployment rate,S&P 500 (^SPX) - Index Value,Monthly Home price index,Initial Jobless Claim,Core CPI Index,Consumer Credit,Non-farm Payroll,Chicago PMI
2022-11-01,void,void,void,void,void,void,3888.26301276473,void,229000.0,void,void,void,void
2022-10-01,void,void,void,void,7.75,3.7,3726.0505154390335,void,219000.0,299.47,void,void,45.2
2022-09-01,20021700.0,0.0064,0.0177,0.025699999999999997,8.2,3.5,3850.5218021268934,void,210250.0,298.66,24980000000.0,24.98,45.7
2022-08-01,void,void,void,void,8.26,3.7,4158.5631338801295,392.0,246750.0,296.95,32240000000.0,32.24,52.2
2022-07-01,void,void,void,void,8.52,3.5,3911.730187573202,395.2,249200.0,295.28,23810000000.0,23.81,52.1
2022-06-01,19895271.0,-0.0014000000000000002,0.018000000000000002,-0.0058,9.06,3.6,3898.946993554171,398.0,229500.0,294.35,40150000000.0,40.15,56.0
2022-05-01,void,void,void,void,8.58,3.6,4040.3598308431738,398.1,207750.0,292.29,22350000000.0,22.35,60.3
2022-04-01,void,void,void,void,8.26,3.6,4391.295005742777,392.9,183000.0,290.46,38070000000.0,38.07,56.4
2022-03-01,19924100.0,-0.0040999999999999995,0.0368,-0.0163,8.54,3.6,4391.264982277523,386.5,207500.0,288.81,52430000000.0,52.43,62.9
2022-02-01,void,void,void,void,7.87,3.8,4435.980293322856,381.4,229500.0,287.88,41820000000.0,41.82,56.3
2022-01-01,void,void,void,void,7.48,4,4573.814823771528,373.3,244200.0,286.43,6840000000.0,6.84,65.2
2021-12-01,20006181.0,0.017,0.0572,0.0696,7.04,3.9,4674.772696422577,367.2,198250.0,284.76,18900000000.0,18.9,63.1
2021-11-01,void,void,void,void,6.81,4.2,4667.38672972238,362.4,239000.0,283.2,39990000000.0,39.99,61.8
2021-10-01,void,void,void,void,6.22,4.6,4460.706522416193,358.3,291800.0,281.7,16900000000.0,16.9,68.4
2021-09-01,19672600.0,0.0066,0.0496,0.0265,5.39,4.7,4445.543323157054,354.6,338750.0,280.02,29910000000.0,29.91,64.7
2021-08-01,void,void,void,void,5.25,5.2,4454.206783418321,351.7,354000.0,279.34,14380000000.0,14.38,66.8
2021-07-01,void,void,void,void,5.37,5.4,4363.712751328414,348.4,387400.0,279.05,17000000000.0,17.0,73.4
2021-06-01,19544200.0,0.0171,0.1246,0.07,5.39,5.9,4238.489334229291,343.3,390750.0,278.14,37690000000.0,37.69,66.1
2021-05-01,void,void,void,void,4.99,5.8,4167.8487928618215,337.4,441200.0,275.72,35280000000.0,35.28,75.2
2021-04-01,void,void,void,void,4.16,6,4141.177074988718,331.2,605000.0,273.7,18610000000.0,18.61,72.1
2021-03-01,19216224.0,0.0154,0.011899999999999999,0.0632,2.62,6,3910.507507792875,324.9,721250.0,271.21,25840000000.0,25.84,66.3
2021-02-01,void,void,void,void,1.68,6.2,3883.431615452678,319.7,782250.0,270.3,27580000000.0,27.58,59.5
2021-01-01,void,void,void,void,1.4,6.4,3793.7474281235336,316.7,855600.0,270.02,-1310000000.0,-1.31,63.8
2020-12-01,18924262.0,0.0096,-0.0152,0.0391,1.36,6.7,3695.3104536167434,313.5,832000.0,270.12,9730000000.0,9.73,59.5
2020-11-01,void,void,void,void,1.17,6.7,3548.9921917468646,310.1,735250.0,269.89,15270000000.0,15.27,58.2
2020-10-01,void,void,void,void,1.18,6.9,3418.700903692111,307.0,805400.0,269.3,7230000000.0,7.23,61.1
2020-09-01,18743720.0,0.0785,-0.0202,0.3532,1.37,7.9,3365.5167163672822,302.6,862750.0,269.26,16210000000.0,16.21,62.4
2020-08-01,void,void,void,void,1.31,8.4,3391.7103357845267,297.7,1028400.0,268.75,-7220000000.0,-7.22,51.2
2020-07-01,void,void,void,void,0.99,10.2,3207.619598463251,293.0,1366000.0,267.72,12250000000.0,12.25,51.9
2020-06-01,17378712.0,-0.0848,-0.08349999999999999,-0.2986,0.65,11,3104.6603340239312,289.9,1489250.0,266.06,8950000000.0,8.95,36.6
2020-05-01,void,void,void,void,0.12,13.2,2919.6144503508076,287.3,2517600.0,265.44,-18280000000.0,-18.28,32.3
2020-04-01,void,void,void,void,0.33,14.7,2761.9757439233804,288.3,5029250.0,265.6,-68780000000.0,-68.78,35.4
2020-03-01,18989877.0,-0.0118,0.008199999999999999,-0.0462,1.54,4.4,2652.392827369858,287.9,2605750.0,266.8,-12040000000.0,-12.04,47.8
2020-02-01,void,void,void,void,2.33,3.5,3277.3139711279823,287.0,210400.0,267.07,22330000000.0,22.33,49.0
2020-01-01,void,void,void,void,2.49,3.5,3278.203490584896,284.4,211250.0,266.48,12020000000.0,12.02,42.9
2019-12-01,19215691.0,0.0044,0.025699999999999997,0.0178,2.29,3.6,3176.749305649163,283.0,232500.0,265.92,22060000000.0,22.06,48.9
2019-11-01,void,void,void,void,2.05,3.6,3104.903969067806,281.2,215800.0,265.62,12510000000.0,12.51,46.3
2019-10-01,void,void,void,void,1.76,3.6,2977.675945047988,280.2,213500.0,265.01,18910000000.0,18.91,43.2
2019-09-01,19130932.0,0.0089,0.0231,0.0361,1.71,3.5,2982.1550321347977,279.2,211000.0,264.6,9510000000.0,9.51,47.1
2019-08-01,void,void,void,void,1.75,3.7,2897.4981329061116,277.4,214000.0,264.24,17900000000.0,17.9,50.4
2019-07-01,void,void,void,void,1.81,3.7,2996.1138286493456,276.9,211500.0,263.57,23290000000.0,23.29,44.4
2019-06-01,18962175.0,0.0067,0.021400000000000002,0.027200000000000002,1.65,3.6,2890.1662214103494,275.6,220800.0,262.8,14600000000.0,14.6,49.7
2019-05-01,void,void,void,void,1.79,3.6,2854.706237024494,275.0,216500.0,262.03,17090000000.0,17.09,54.2
2019-04-01,void,void,void,void,2,3.6,2903.8009536819854,274.7,212000.0,261.74,17500000000.0,17.5,52.6
2019-03-01,18835411.0,0.0054,0.0216,0.0219,1.86,3.8,2803.9830600812734,273.4,217200.0,261.37,10280000000.0,10.28,58.7
2019-02-01,void,void,void,void,1.52,3.8,2754.8646377540545,272.8,228500.0,260.99,15190000000.0,15.19,64.7
2019-01-01,void,void,void,void,1.55,4,2607.39082345099,272.0,220250.0,260.7,17050000000.0,17.05,56.7
2018-12-01,18733741.0,0.0018,0.0231,0.0073,1.91,3.9,2567.306760319462,270.2,219600.0,260.03,16550000000.0,16.55,65.4
2018-11-01,void,void,void,void,2.18,3.8,2723.229515258611,269.2,222000.0,259.48,22150000000.0,22.15,66.4
2018-10-01,void,void,void,void,2.52,3.8,2785.4648783235784,267.9,213250.0,258.94,25380000000.0,25.38,58.4
2018-09-01,18699748.0,0.0072,0.0315,0.0292,2.28,3.7,2901.500251061937,266.9,205800.0,258.44,10920000000.0,10.92,60.4
2018-08-01,void,void,void,void,2.7,3.8,2857.8209453042296,266.0,212000.0,258.14,20080000000.0,20.08,63.6
2018-07-01,void,void,void,void,2.95,3.8,2793.644122687648,265.0,214000.0,257.93,16640000000.0,16.64,65.5
2018-06-01,18565697.0,0.006999999999999999,0.0326,0.0282,2.87,4,2754.3525409622102,264.0,223200.0,257.3,10210000000.0,10.21,64.1
2018-05-01,void,void,void,void,2.8,3.8,2701.493531000587,263.3,222000.0,256.89,24560000000.0,24.56,62.7
2018-04-01,void,void,void,void,2.46,4,2653.6238607567657,262.5,221250.0,256.45,9260000000.0,9.26,57.6
2018-03-01,18437127.0,0.0069,0.030600000000000002,0.027999999999999997,2.36,4,2702.7742885762077,261.7,228600.0,256.2,11620000000.0,11.62,57.4
2018-02-01,void,void,void,void,2.21,4.1,2705.1546934854614,261.1,220750.0,255.75,10600000000.0,10.6,61.9
2018-01-01,void,void,void,void,2.07,4,2789.804027533222,259.3,236000.0,255.29,13910000000.0,13.91,65.7
2017-12-01,18310300.0,0.0101,0.0279,0.0408,2.11,4.1,2664.3394117341168,256.9,240200.0,254.43,18450000000.0,18.45,67.6
2017-11-01,void,void,void,void,2.2,4.2,2593.606269430073,256.0,241250.0,253.72,27950000000.0,27.95,63.9
2017-10-01,void,void,void,void,2.04,4.2,2556.9974338804377,254.7,231750.0,253.43,20520000000.0,20.52,66.2
2017-09-01,18127994.0,0.0083,0.022799999999999997,0.0335,2.23,4.3,2492.8416942821677,253.0,274600.0,252.86,20830000000.0,20.83,65.2
2017-08-01,void,void,void,void,1.94,4.4,2456.2218355744403,251.8,235500.0,252.54,13060000000.0,13.06,58.9
2017-07-01,void,void,void,void,1.73,4.3,2454.1026271462647,249.8,242400.0,251.91,18500000000.0,18.5,58.9
2017-06-01,17979218.0,0.005,0.020499999999999997,0.0203,1.63,4.3,2433.984309220072,249.3,241750.0,251.63,12400000000.0,12.4,65.7
2017-05-01,void,void,void,void,1.87,4.4,2395.345372209512,249.2,237500.0,251.33,18410000000.0,18.41,59.4
2017-04-01,void,void,void,void,2.2,4.4,2359.309161265841,248.2,241400.0,251.17,8200000000.0,8.2,58.3
2017-03-01,17889094.0,0.0043,0.0184,0.0173,2.38,4.4,2366.822459594312,246.2,250000.0,250.99,16430000000.0,16.43,57.7
2017-02-01,void,void,void,void,2.74,4.6,2329.911285379702,244.8,235000.0,251.3,15210000000.0,15.21,57.4
2017-01-01,void,void,void,void,2.5,4.7,2275.115785004088,242.6,246500.0,250.78,8790000000.0,8.79,50.3
2016-12-01,17812560.0,0.005,0.02,0.02,2.07,4.7,2246.6291132901074,242.6,257400.0,249.93,14160000000.0,14.16,54.6
2016-11-01,void,void,void,void,1.69,4.7,2164.9866307325956,241.3,252000.0,249.36,24530000000.0,24.53,57.6
2016-10-01,void,void,void,void,1.64,4.9,2143.020615864881,240.2,255600.0,248.98,16020000000.0,16.02,50.6
2016-09-01,17724489.0,0.006,0.0165,0.024300000000000002,1.46,5,2157.6909258353235,239.2,256250.0,248.61,19290000000.0,19.29,54.2
2016-08-01,void,void,void,void,1.06,4.9,2177.4814186761996,237.9,263000.0,248.34,25870000000.0,25.87,51.5
2016-07-01,void,void,void,void,0.83,4.8,2148.9014113331523,236.1,259200.0,247.71,17710000000.0,17.71,55.8
2016-06-01,17618581.0,0.003,0.0137,0.0121,1,4.9,2083.8905386642746,234.8,267000.0,247.5,12320000000.0,12.32,56.8
2016-05-01,void,void,void,void,1.02,4.8,2065.550802588412,234.3,276750.0,247.07,22160000000.0,22.16,49.3
2016-04-01,void,void,void,void,1.13,5.1,2075.5354385157802,233.8,259600.0,246.57,9210000000.0,9.21,50.4
2016-03-01,17565465.0,0.0059,0.0165,0.023799999999999998,0.85,5,2021.9541054837923,233.1,266250.0,246.1,29670000000.0,29.67,53.6
2016-02-01,void,void,void,void,1.02,4.9,1904.4186784249882,231.4,270250.0,245.92,17220000000.0,17.22,47.6
2016-01-01,void,void,void,void,1.37,4.8,1918.5980937244037,230.8,283400.0,245.23,10540000000.0,10.54,55.6
2015-12-01,17462579.0,0.0015,0.0187,0.0059,0.73,5,2054.079150157996,229.7,276750.0,244.45,21270000000.0,21.27,42.9
2015-11-01,void,void,void,void,0.5,5.1,2080.6155057322376,228.8,269000.0,244.14,13950000000.0,13.95,48.7
2015-10-01,void,void,void,void,0.17,5,2024.8130817406904,227.5,262600.0,243.7,15980000000.0,15.98,56.2
2015-09-01,17437080.0,0.0032,0.0218,0.013000000000000001,-0.04,5,1944.4022999828612,226.5,270750.0,243.21,28920000000.0,28.92,48.7
2015-08-01,void,void,void,void,0.2,5.1,2039.8671374063765,224.9,274800.0,242.69,16020000000.0,16.02,54.4
2015-07-01,void,void,void,void,0.17,5.2,2094.144090132139,224.5,275000.0,242.51,19100000000.0,19.1,54.7
2015-06-01,17380875.0,0.0058,0.0304,0.023399999999999997,0.12,5.3,2099.2831131555677,223.4,274500.0,242.19,20740000000.0,20.74,49.4
2015-05-01,void,void,void,void,-0.04,5.6,2111.941773545472,222.8,272200.0,241.76,16090000000.0,16.09,46.2
2015-04-01,void,void,void,void,-0.2,5.4,2094.8629831876897,221.7,283000.0,241.41,20540000000.0,20.54,52.3
2015-03-01,17280647.0,0.008100000000000001,0.037599999999999995,0.0329,-0.07,5.4,2079.9905064565246,221.0,282500.0,240.79,20520000000.0,20.52,46.3
2015-02-01,void,void,void,void,-0.03,5.5,2082.1970558003754,220.5,305000.0,240.25,15520000000.0,15.52,45.8
2015-01-01,void,void,void,void,-0.09,5.7,2028.1793785196573,219.0,292000.0,239.87,11560000000.0,11.56,59.4
2014-12-01,17141235.0,0.0045000000000000005,0.0256,0.0181,0.76,5.6,2054.2655216651247,218.6,290250.0,239.34,14750000000.0,14.75,58.3
2014-11-01,void,void,void,void,1.32,5.8,2044.5727394357114,216.9,293800.0,239.33,14080000000.0,14.08,60.8
2014-10-01,void,void,void,void,1.66,5.7,1937.2751299106474,215.4,280250.0,239.16,13230000000.0,13.23,66.2
2014-09-01,17064616.0,0.0116,0.028300000000000002,0.047400000000000005,1.66,5.9,1993.226128500611,214.0,293750.0,238.68,15920000000.0,15.92,60.5
2014-08-01,void,void,void,void,1.7,6.1,1961.531500125107,214.0,299600.0,238.34,13520000000.0,13.52,64.3
2014-07-01,void,void,void,void,1.99,6.2,1973.0994342555691,212.7,298000.0,238.31,26010000000.0,26.01,52.6
2014-06-01,16868109.0,0.0128,0.0245,0.0524,2.07,6.1,1947.0889662094723,212.7,314000.0,238.08,17260000000.0,17.26,62.6
2014-05-01,void,void,void,void,2.13,6.3,1889.7670046475428,212.4,310800.0,237.78,19600000000.0,19.6,65.5
2014-04-01,void,void,void,void,1.95,6.2,1864.2627086515474,211.4,316750.0,237.16,26850000000.0,26.85,63.0
2014-03-01,16654247.0,-0.0034999999999999996,0.0129,-0.0139,1.51,6.7,1863.5243371304578,211.6,319000.0,236.6,17530000000.0,17.53,55.9
2014-02-01,void,void,void,void,1.13,6.7,1817.0349382614268,210.0,338500.0,236.12,16490000000.0,16.49,59.8
2014-01-01,void,void,void,void,1.58,6.6,1822.3565836138823,209.1,332500.0,235.84,13700000000.0,13.7,59.6
2013-12-01,16712760.0,0.0070999999999999995,0.0253,0.0287,1.5,6.7,1807.7752055802816,208.4,356000.0,235.5,18760000000.0,18.76,59.1
2013-11-01,void,void,void,void,1.24,6.9,1783.5413553571543,207.1,322400.0,235.24,12320000000.0,12.32,63.0
2013-10-01,void,void,void,void,0.96,7.2,1720.0259449774633,207.2,355500.0,234.88,18190000000.0,18.19,65.9
2013-09-01,16594743.0,0.0079,0.0192,0.032,1.18,7.2,1687.1728428288484,206.4,303500.0,234.59,13740000000.0,13.74,55.7
2013-08-01,void,void,void,void,1.52,7.2,1670.0934116476458,205.9,328600.0,234.3,13630000000.0,13.63,53.0
2013-07-01,void,void,void,void,1.96,7.3,1668.6747697077633,205.5,340750.0,234.0,10440000000.0,10.44,52.3
2013-06-01,16464402.0,0.0014000000000000002,0.013000000000000001,0.005600000000000001,1.75,7.5,1618.7719344860423,203.4,344600.0,233.64,13800000000.0,13.8,51.6
2013-05-01,void,void,void,void,1.36,7.5,1639.8438945637552,201.8,344250.0,233.27,19600000000.0,19.6,58.7
2013-04-01,void,void,void,void,1.06,7.6,1570.7023247235725,200.8,340250.0,232.88,11100000000.0,11.1,49.0
2013-03-01,16441485.0,0.0087,0.016200000000000003,0.0352,1.47,7.5,1550.8294300008304,199.1,350000.0,232.76,7970000000.0,7.97,52.4
2013-02-01,void,void,void,void,1.98,7.7,1512.311886792341,196.4,353250.0,232.51,18140000000.0,18.14,56.8
2013-01-01,void,void,void,void,1.59,8,1480.3944883434986,194.6,351000.0,232.11,16150000000.0,16.15,55.6
2012-12-01,16300035.0,0.0011,0.015700000000000002,0.0044,1.74,7.9,1422.2845131770368,193.8,359200.0,231.48,14590000000.0,14.59,51.6
2012-11-01,void,void,void,void,1.76,7.7,1394.511838019828,192.8,399250.0,231.25,16050000000.0,16.05,50.4
2012-10-01,void,void,void,void,2.16,7.8,1437.816842190036,191.6,364750.0,230.99,14200000000.0,14.2,49.9
2012-09-01,16282151.0,0.0017000000000000001,0.0259,0.006999999999999999,1.99,7.8,1443.4197749086438,191.1,371000.0,230.58,11360000000.0,11.36,49.7
2012-08-01,void,void,void,void,1.69,8.1,1403.4396522499324,191.2,368250.0,230.24,18120000000.0,18.12,53.0
2012-07-01,void,void,void,void,1.41,8.2,1359.7773047096841,190.1,363500.0,230.12,-3280000000.0,-3.28,53.7
2012-06-01,16253726.0,0.0046,0.023700000000000002,0.0184,1.66,8.2,1323.4839739021024,189.8,382000.0,229.92,6460000000.0,6.46,52.9
2012-05-01,void,void,void,void,1.7,8.2,1341.2727286740426,188.1,372500.0,229.45,17120000000.0,17.12,52.7
2012-04-01,void,void,void,void,2.3,8.2,1386.429822453833,186.8,379750.0,228.98,6500000000.0,6.5,56.2
2012-03-01,16179968.0,0.008199999999999999,0.026000000000000002,0.0331,2.65,8.2,1389.239413393438,185.6,355400.0,228.43,21360000000.0,21.36,62.2
2012-02-01,void,void,void,void,2.87,8.3,1352.487095662829,182.5,352000.0,227.91,8730000000.0,8.73,64.0
2012-01-01,void,void,void,void,2.93,8.3,1300.5776564938285,182.9,373750.0,227.68,17780000000.0,17.78,60.2
2011-12-01,16048702.0,0.011200000000000002,0.0152,0.045599999999999995,2.96,8.5,1243.3235567546005,184.2,372800.0,227.17,19310000000.0,19.31,62.5
2011-11-01,void,void,void,void,3.39,8.6,1226.4146271118461,183.8,393250.0,226.84,20370000000.0,20.37,62.6
2011-10-01,void,void,void,void,3.53,8.8,1207.2159399995141,183.0,401400.0,226.44,7650000000.0,7.65,58.4
2011-09-01,15870684.0,-0.0004,0.0092,-0.0016,3.87,9,1173.8785726581696,184.4,414000.0,226.14,7390000000.0,7.39,60.4
2011-08-01,void,void,void,void,3.77,9,1185.3053996770886,183.0,407250.0,226.01,-9500000000.0,-9.5,56.5
2011-07-01,void,void,void,void,3.63,9,1325.1843161122129,184.7,407800.0,225.46,11970000000.0,11.97,58.8
2011-06-01,15876839.0,0.0068000000000000005,0.0174,0.0274,3.56,9.1,1287.2879626438194,183.7,424500.0,224.96,15530000000.0,15.53,61.1
2011-05-01,void,void,void,void,3.57,9,1338.3114262236352,181.8,422250.0,224.39,5080000000.0,5.08,56.6
2011-04-01,void,void,void,void,3.16,9.1,1331.505086836582,182.4,420000.0,223.74,6250000000.0,6.25,67.6
2011-03-01,15769911.0,-0.0024,0.0203,-0.0096,2.68,9,1304.486608140629,181.3,388000.0,223.33,6020000000.0,6.02,70.6
2011-02-01,void,void,void,void,2.11,9,1321.118864631579,181.8,388000.0,223.03,7620000000.0,7.62,71.2
2011-01-01,void,void,void,void,1.63,9.1,1282.618645,186.5,425400.0,222.59,5010000000.0,5.01,68.8
2010-12-01,15807995.0,0.0052,0.0279,0.0209,1.5,9.3,1241.525181090909,188.5,412250.0,222.19,6100000000.0,6.1,68.6
2010-11-01,void,void,void,void,1.14,9.8,1198.888309952381,190.0,429250.0,221.98,1350000000.0,1.35,62.5
2010-10-01,void,void,void,void,1.17,9.4,1171.5831928095238,190.8,450000.0,221.76,3400000000.0,3.4,60.6
